"No.","Time","Source","Destination","Protocol","Length","Window size value","Calculated window size"
"3697","402.094421741","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3699","402.106235825","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3701","402.118942656","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3703","402.130646715","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3705","402.143445552","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3707","402.155208710","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3709","402.166935500","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3711","402.180582671","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3713","402.191456237","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3715","402.203857409","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3718","402.221789473","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3720","402.233478063","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3722","402.246282548","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3724","402.258035157","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3726","402.269749865","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3728","402.282460666","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3730","402.294263578","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3732","402.306953259","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3734","402.318748638","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3736","402.330487341","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3738","402.342795179","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3740","402.355546124","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3742","402.366814437","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3744","402.378987052","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3746","402.391756953","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3748","402.403496848","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3750","402.415198591","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3752","402.427967732","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3754","402.440081145","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3756","402.451513976","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3758","402.463532813","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3760","402.475871907","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3763","402.493783675","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3765","402.506270718","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3767","402.517996657","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3769","402.530158069","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3771","402.542547372","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3773","402.554337448","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3775","402.567008775","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3777","402.578764710","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3779","402.590669743","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3781","402.603334739","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3783","402.615078782","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3785","402.627761580","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3787","402.639500864","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3789","402.651269782","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3791","402.663389818","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3793","402.675751068","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3795","402.688070494","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3797","402.700317328","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3799","402.712120060","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3801","402.723945154","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3803","402.736543515","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3805","402.749459600","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3808","402.766855274","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3810","402.778589936","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3812","402.790515559","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3814","402.803064537","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3816","402.814802177","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3818","402.827646217","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3820","402.839312435","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3822","402.851170721","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3824","402.863830496","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3826","402.875595800","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3828","402.887485735","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3830","402.900111406","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3832","402.911871159","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3834","402.923804605","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3836","402.936405039","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3838","402.948088470","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3840","402.960133856","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3842","402.972631987","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3844","402.984388604","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3846","402.997114354","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3848","403.008845332","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3850","403.020769361","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3853","403.039192634","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3855","403.051040382","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3857","403.063756162","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3859","403.075423332","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3861","403.087300062","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3863","403.099942313","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3865","403.111658435","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3867","403.123640062","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3869","403.136183310","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3871","403.147944354","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3873","403.159986484","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3875","403.172507098","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3877","403.184223220","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3879","403.196920234","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3881","403.208762030","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3883","403.221447043","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3885","403.233275054","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3887","403.244866099","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3889","403.257602208","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3891","403.269385102","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3893","403.281125529","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3895","403.293842832","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3898","403.311475857","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3900","403.323446945","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3902","403.335956630","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3904","403.347708397","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3906","403.360510338","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3908","403.372188658","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3910","403.384030915","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3912","403.396783704","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3914","403.408542164","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3916","403.420471062","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3918","403.433003921","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3920","403.444729699","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3922","403.456736032","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3924","403.469365952","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3926","403.480986163","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3928","403.493714036","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3930","403.505448991","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3932","403.517282752","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3934","403.529960932","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3936","403.541700095","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3938","403.554445833","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3940","403.566213638","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3943","403.584808403","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3945","403.596600326","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3947","403.608343978","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3949","403.620251576","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3951","403.632828566","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3953","403.644602445","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3955","403.656892128","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3957","403.668687077","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3959","403.681316846","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3961","403.693086937","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3963","403.705028610","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3965","403.717569875","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3967","403.729305221","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3969","403.741412520","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3971","403.753804477","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3973","403.765584897","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3975","403.778337586","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3977","403.790074736","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3979","403.802803170","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3981","403.814548957","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3983","403.826355896","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3985","403.838235674","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3988","403.856705694","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3990","403.868536719","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3992","403.881116124","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3994","403.892878392","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3996","403.904884274","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3998","403.917395532","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4000","403.929139895","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4002","403.941935025","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4004","403.953697290","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4006","403.965421787","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4008","403.978175388","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4010","403.989877482","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4012","404.001993300","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4014","404.014373622","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4016","404.026149845","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4018","404.038115854","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4020","404.050652898","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4022","404.062361556","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4024","404.075087025","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4026","404.086876603","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4028","404.098693411","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4030","404.111334171","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4033","404.128990000","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4035","404.141726819","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4037","404.153451797","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4039","404.165291227","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4041","404.177965931","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4043","404.189712348","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4045","404.201605199","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4047","404.214204180","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4049","404.226000401","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4051","404.238669574","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4053","404.250485570","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4055","404.262669818","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4057","404.274436694","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4059","404.287201153","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4061","404.299004548","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4063","404.310669373","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4065","404.323458059","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4067","404.335177066","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4069","404.346966453","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4071","404.359683766","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4073","404.371475138","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4075","404.383296365","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4078","404.401795541","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4080","404.413597141","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4082","404.426307092","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4084","404.438048778","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4086","404.449941709","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4088","404.462525654","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4090","404.474292449","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4092","404.486998020","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4094","404.498790453","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4096","404.510511443","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4098","404.522597155","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4100","404.535033883","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4102","404.546819454","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4104","404.559526747","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4106","404.571279558","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4108","404.584007280","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4110","404.595763004","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4112","404.607569273","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4114","404.620232365","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4116","404.632003348","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4118","404.643757220","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4120","404.656474872","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4123","404.674138538","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4125","404.686893559","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4127","404.698586927","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4129","404.710346369","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4131","404.723104117","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4133","404.734845776","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4135","404.747652215","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4137","404.759674659","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4139","404.771146132","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4141","404.783021882","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4143","404.795609412","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4145","404.807333848","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4147","404.820063074","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4149","404.831818558","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4151","404.843580804","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4153","404.855842495","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4155","404.867778878","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4157","404.880338476","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4159","404.892113597","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4161","404.904809388","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4163","404.916626428","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4165","404.928336418","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4168","404.946970396","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4170","404.958704270","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4172","404.970734226","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4174","404.983208826","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4176","404.994951597","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4178","405.007723845","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4180","405.019429904","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4182","405.031302778","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4184","405.043937866","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4186","405.055670690","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4188","405.067646115","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4190","405.080147775","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4192","405.091930429","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4194","405.104701823","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4196","405.116421892","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4198","405.128195621","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4200","405.140987152","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4202","405.152623885","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4204","405.164515193","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4206","405.177180749","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4208","405.188927958","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4210","405.200835797","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4213","405.219323452","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4215","405.231130482","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4217","405.246629568","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4219","405.255655447","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4221","405.267811711","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4223","405.280114688","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4225","405.291738927","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4227","405.304510691","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4229","405.316261308","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4231","405.328030438","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4233","405.340749945","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4235","405.352453402","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4237","405.364373474","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4239","405.376993114","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4241","405.388770109","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4243","405.401437588","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4245","405.413209643","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4247","405.424992869","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4249","405.437676139","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4251","405.449467911","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4253","405.461716698","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4255","405.473503531","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4258","405.492085731","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4260","405.503843831","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4262","405.515788108","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4264","405.528336516","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4266","405.540105655","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4268","405.552818289","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4270","405.564559127","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4272","405.576362159","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4274","405.589091936","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4276","405.600821783","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4278","405.612644182","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4280","405.625351055","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4282","405.637044022","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4284","405.649839071","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4286","405.661529754","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4288","405.673332778","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4290","405.686062483","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4292","405.697801187","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4294","405.709579052","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4296","405.722302729","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4298","405.734030650","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4300","405.745932608","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4303","405.764397220","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4305","405.776203131","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4307","405.788312194","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4309","405.800620391","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4311","405.812504286","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4313","405.825149103","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4315","405.836888658","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4317","405.849596453","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4319","405.861357318","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4321","405.873092864","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4323","405.885858678","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4325","405.897628038","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4327","405.909410313","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4329","405.921519049","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4331","405.933888350","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4333","405.945756656","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4335","405.958437630","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4337","405.970095752","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4339","405.982091117","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4341","405.994597184","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4343","406.006365452","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4345","406.018403915","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4348","406.036736439","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4350","406.049432643","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4352","406.060801495","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4354","406.073528274","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4356","406.085194041","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4358","406.097989831","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4360","406.109725709","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4362","406.121489759","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4364","406.134228894","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4366","406.146049148","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4368","406.157756603","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4370","406.170453210","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4372","406.182198091","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4374","406.194049205","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4376","406.206708199","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4378","406.218421946","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4380","406.231166862","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4382","406.242990430","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4384","406.254699970","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4386","406.270472516","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4388","406.279205138","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4390","406.290950884","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4393","406.309602165","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4395","406.321316532","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4397","406.333340748","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4399","406.345816571","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4401","406.357643628","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4403","406.370287003","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4405","406.382007011","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4407","406.393887169","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4409","406.406546463","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4411","406.418172706","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4413","406.431019650","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4415","406.442769213","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4417","406.454534277","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4419","406.466576758","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4421","406.478999740","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4423","406.490811870","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4425","406.503533110","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"4427","406.515246186","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
