"No.","Time","Source","Destination","Protocol","Length","Window size value","Calculated window size"
"2478","19.813187237","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2480","19.825317144","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2482","19.838647423","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2484","19.849773910","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2486","19.862553446","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2488","19.873771304","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2490","19.885969560","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2492","19.898732785","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2494","19.910489403","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2496","19.922221014","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2498","19.934994969","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2500","19.946714778","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2502","19.958623782","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2504","19.971231014","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2506","19.982989165","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2508","20.003864146","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2510","20.010731827","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2512","20.022136968","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2514","20.033879490","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2517","20.052015245","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2519","20.064711374","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2521","20.077101520","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2523","20.089286732","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2525","20.101064089","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2527","20.112730678","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2529","20.125414023","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2531","20.137181872","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2533","20.148933090","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2535","20.161710332","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2537","20.173561858","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2539","20.185197547","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2541","20.197301479","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2543","20.209456963","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2545","20.221484829","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2547","20.233653782","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2549","20.245963216","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2551","20.258709529","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2553","20.269975408","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2555","20.282198530","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2557","20.294209435","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2559","20.306724795","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2562","20.324496318","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2564","20.337107087","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2566","20.348847094","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2568","20.361571710","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2570","20.372934126","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2572","20.385169191","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2574","20.397846494","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2576","20.409617720","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2578","20.421351134","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2580","20.434046903","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2582","20.445808851","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2584","20.457738864","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2586","20.470384689","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2588","20.482069523","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2590","20.494030093","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2592","20.506164138","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2594","20.518293175","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2596","20.530389790","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2598","20.542904920","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2600","20.555825883","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2602","20.567514792","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2604","20.578853465","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2607","20.596983993","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2609","20.609109382","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2611","20.622141471","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2613","20.633348418","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2615","20.645437610","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2617","20.657554954","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2619","20.669657200","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2621","20.681810422","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2623","20.693893121","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2625","20.706029461","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2627","20.718140641","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2629","20.730235636","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2631","20.742646290","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2633","20.755433139","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2635","20.767101742","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2637","20.778693300","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2639","20.791603401","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2641","20.803371629","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2643","20.815096469","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2645","20.827924946","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2647","20.840156362","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2649","20.851410360","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2652","20.869962146","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2654","20.881769359","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2656","20.893777980","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2658","20.905938495","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2660","20.918039276","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2662","20.930720028","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2664","20.942510530","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2666","20.954343418","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2668","20.966482255","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2670","20.978698004","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2672","20.991416152","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2674","21.003173854","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2676","21.014911307","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2678","21.026979729","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2680","21.039073920","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2682","21.051338689","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2684","21.066168949","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2686","21.075673496","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2688","21.088004620","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2690","21.099644230","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2692","21.111748119","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2694","21.125026049","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2697","21.142024373","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2699","21.154124053","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2701","21.166231219","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2703","21.178378229","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2705","21.190456314","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2707","21.202560934","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2709","21.214692952","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2711","21.227115899","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2713","21.239043457","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2715","21.253960767","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2717","21.263169225","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2719","21.275239505","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2721","21.287354627","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2723","21.299463950","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2725","21.311666060","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2727","21.323777912","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2729","21.335810690","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2731","21.348002381","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2733","21.360665601","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2735","21.372394427","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2737","21.384250381","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2739","21.396934438","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2742","21.414546833","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2744","21.426654458","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2746","21.439049092","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2748","21.450880851","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2750","21.463546352","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2752","21.475097025","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2754","21.487253773","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2756","21.503750908","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2758","21.511526784","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2760","21.523554142","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2762","21.535648981","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2764","21.547767718","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2766","21.559954973","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2768","21.572246604","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2770","21.584126126","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2772","21.596978317","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2774","21.608340693","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2776","21.620745746","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2778","21.632568339","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2780","21.644668370","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2782","21.657468535","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2784","21.668866621","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2787","21.687827503","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2789","21.699594531","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2791","21.711433403","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2793","21.723585743","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2795","21.735828723","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2797","21.748691342","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2799","21.760381477","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2801","21.772079776","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2803","21.784908173","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2805","21.796253019","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2807","21.809206449","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2809","21.820735490","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2811","21.833362542","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2813","21.846107833","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2815","21.856853386","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2817","21.868979978","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2819","21.881372618","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2821","21.893195480","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2823","21.905902159","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2825","21.917403338","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2827","21.930425612","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2829","21.942089764","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2832","21.969647277","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2834","21.976435953","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2836","21.988181062","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2838","22.000913139","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2840","22.011670143","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2842","22.023811442","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2844","22.036216957","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2846","22.050273677","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2848","22.060187158","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2850","22.072257336","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2852","22.085735741","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2854","22.096944432","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2856","22.108733431","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2858","22.120656290","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2860","22.132837525","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2862","22.144937466","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2864","22.156997413","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2866","22.169390038","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2868","22.181332359","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2870","22.193440604","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2872","22.205506953","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2874","22.218066448","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2877","22.235931095","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2879","22.247821775","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2881","22.259939701","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2883","22.272152363","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2885","22.284183486","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2887","22.296285221","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2889","22.308562415","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2891","22.320530549","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2893","22.332875040","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2895","22.345691582","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2897","22.357398930","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2899","22.369119340","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2901","22.381860594","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2903","22.393695388","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2905","22.405327129","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2907","22.417410573","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2909","22.429552463","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2911","22.441649604","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2913","22.453924109","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2915","22.465849607","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2917","22.477964065","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2919","22.490313629","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2922","22.508233092","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2924","22.520363000","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2926","22.532486345","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2928","22.544580817","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2930","22.556872938","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2932","22.569572973","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2934","22.580897934","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2936","22.593399577","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2938","22.605540525","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"2940","22.617507167","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
