"No.","Time","Source","Destination","Protocol","Length","Window size value","Calculated window size"
"5775","35.052631782","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5777","35.064747152","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5779","35.077363932","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5781","35.089155226","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5783","35.101265417","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5785","35.113618081","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5788","35.131346194","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5790","35.143377456","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5792","35.155713030","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5794","35.167714096","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5796","35.180236359","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5798","35.191993616","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5800","35.204725715","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5802","35.216542195","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5804","35.228176284","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5807","35.246800950","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5809","35.258583282","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5811","35.271296988","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5813","35.283068990","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5815","35.294852620","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5817","35.306971317","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5819","35.319391746","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5821","35.331160069","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5823","35.343865155","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5826","35.361547061","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5828","35.374242628","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5830","35.385929566","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5832","35.397769730","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5834","35.410412690","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5836","35.422182232","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5838","35.434096957","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5840","35.446682890","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5842","35.458343588","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5845","35.477015268","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5847","35.488805349","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5849","35.500701829","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5851","35.513261682","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5853","35.525038939","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5855","35.537044665","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5857","35.549540548","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5859","35.562329545","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5861","35.573402638","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5864","35.591642630","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5866","35.604427375","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5868","35.616160800","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5870","35.627878615","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5872","35.640648673","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5874","35.652434234","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5876","35.664227121","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5878","35.676879107","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5880","35.688568239","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5883","35.706617642","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5885","35.719006256","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5887","35.730838956","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5889","35.743494489","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5891","35.755216733","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5893","35.767476735","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5895","35.779411777","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5897","35.792003551","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5899","35.803773754","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5902","35.822396086","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5904","35.834112693","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5906","35.845916973","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5908","35.858015843","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5910","35.870332170","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5912","35.883106755","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5914","35.894854366","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5916","35.906497873","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5918","35.918590882","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5921","35.936938244","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5923","35.948880240","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5925","35.961414134","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5927","35.973250742","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5929","35.985975023","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5931","35.997685316","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5933","36.009405556","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5935","36.021541545","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5937","36.034350476","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5940","36.051812729","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5942","36.064267576","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5944","36.076027210","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5946","36.088759627","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5948","36.100525312","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5950","36.112405111","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5952","36.124571647","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5954","36.136862710","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5956","36.149500847","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5959","36.167134332","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5961","36.178967764","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5963","36.191097812","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5965","36.203376870","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5967","36.216147708","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5969","36.227489339","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5971","36.239673188","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5973","36.252436973","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5975","36.264095638","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5978","36.282808184","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5980","36.294029350","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5982","36.306195535","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5984","36.318258488","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5986","36.330739103","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5988","36.342625624","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5990","36.355256982","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5992","36.366752080","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5994","36.379219540","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5997","36.397859752","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"5999","36.409114850","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6001","36.421327764","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6003","36.434070450","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6005","36.445457364","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6007","36.457629592","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6009","36.470347421","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6011","36.481796543","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6013","36.493982777","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6016","36.512059142","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6018","36.524187386","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6020","36.536930793","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6022","36.549089535","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6024","36.564490304","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6026","36.573271462","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6028","36.584717862","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6030","36.597684241","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6032","36.609450742","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6035","36.627118983","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6037","36.639835822","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6039","36.651532455","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6041","36.664296533","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6043","36.676039986","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6045","36.687730468","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6047","36.700521347","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6049","36.712272696","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6051","36.727537631","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6054","36.742653854","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6056","36.754393432","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6058","36.767149965","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6060","36.778935006","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6062","36.790698818","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6064","36.803402960","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6066","36.815171202","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6068","36.827012769","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6070","36.839673953","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6073","36.857253236","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6075","36.869349551","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6077","36.881834784","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6079","36.893762242","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6081","36.906366239","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6083","36.917984725","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6085","36.929940419","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6087","36.942513868","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6089","36.954245931","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6092","36.972924687","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6094","36.984584381","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6096","36.997321625","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6098","37.009099963","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6100","37.020891329","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6102","37.033580037","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6104","37.045312907","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6106","37.057624365","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6108","37.069377277","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6111","37.088439112","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6113","37.099718986","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6115","37.112450197","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6117","37.123702491","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6119","37.135995113","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6121","37.148696863","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6123","37.160462448","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6125","37.172280732","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6127","37.184931309","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6130","37.202554020","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6132","37.214551880","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6134","37.227112846","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6136","37.238937141","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6138","37.251047940","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6140","37.263277888","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6142","37.275112412","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6144","37.287854355","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6146","37.299583814","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6149","37.317500079","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6151","37.329959314","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6153","37.341754875","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6155","37.354442468","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6157","37.366189718","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6159","37.378118407","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6161","37.390626846","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6163","37.402431364","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6165","37.415180723","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6168","37.432781454","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6170","37.444695229","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6172","37.457291751","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6174","37.469129291","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6176","37.481814149","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6178","37.493145259","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6180","37.505256061","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6182","37.517359509","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6184","37.529802854","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6187","37.548392800","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6189","37.560660371","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6191","37.572520744","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6193","37.584151263","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6195","37.597144869","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6197","37.608682416","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6199","37.620297960","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6201","37.633208090","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6203","37.644843391","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6206","37.662718879","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6208","37.675181010","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6210","37.687013590","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6212","37.699750987","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6214","37.711140516","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6216","37.727259652","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6218","37.736031653","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6220","37.747795817","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6222","37.760493413","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6225","37.778104210","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6227","37.789904241","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6229","37.802603229","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6231","37.814079536","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6233","37.827125753","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6235","37.838854268","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6237","37.850552337","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6239","37.862572800","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6241","37.875089431","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6244","37.893717721","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6246","37.905435707","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6248","37.917166607","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6250","37.929175027","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6252","37.941640063","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6254","37.953487722","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6256","37.966203167","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6258","37.977960687","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6260","37.990725064","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6263","38.008266235","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6265","38.020005020","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6267","38.032155755","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6269","38.044240039","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6271","38.056346002","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6273","38.069046218","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6275","38.080871254","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6277","38.092724635","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6279","38.105267988","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6282","38.124638799","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6284","38.135576775","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6286","38.147477569","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6288","38.159284964","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6290","38.171384164","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6292","38.183545791","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6294","38.195846639","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6296","38.207743270","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6298","38.219853899","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6301","38.238004315","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6303","38.250794911","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6305","38.262253460","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6307","38.274406542","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6309","38.287039943","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6311","38.298755113","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6313","38.310697469","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6315","38.323264056","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6317","38.334962676","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6320","38.353627406","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6322","38.365687669","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6324","38.378078016","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6326","38.389864259","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6328","38.401631448","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6330","38.414377510","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6332","38.426069257","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6334","38.437865812","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6336","38.450545919","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6339","38.468238765","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6341","38.480954621","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6343","38.492421516","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6345","38.504539789","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6347","38.517173895","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6349","38.528910244","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6351","38.540830720","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6353","38.552936843","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6355","38.565178193","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6358","38.583775058","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6360","38.595698098","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6362","38.607478582","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6364","38.623408023","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6366","38.631811455","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6368","38.644509624","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6370","38.655879702","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6372","38.668061477","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6374","38.680147092","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6377","38.698405347","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6379","38.711097188","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6381","38.722870360","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6383","38.734661039","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6385","38.746749235","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6387","38.758985165","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6389","38.771467123","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6391","38.783130456","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6393","38.795867089","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6396","38.813654771","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6398","38.825454053","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6400","38.838007885","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6402","38.849793277","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6404","38.862496770","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6406","38.873888814","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6408","38.887055386","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6410","38.898148640","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6412","38.910457002","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6415","38.928410256","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6417","38.940832081","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6419","38.952629714","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6421","38.965374857","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6423","38.977143779","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6425","38.989877197","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6427","39.001178212","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6429","39.013266930","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6431","39.026066524","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6434","39.043686765","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6436","39.056478169","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6438","39.068261501","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6440","39.080027893","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6442","39.092686013","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6444","39.104441261","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6446","39.116170437","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6448","39.128896142","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6450","39.141393759","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6453","39.160210541","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6455","39.170724139","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6457","39.182774398","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6459","39.195514459","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6461","39.207271859","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6463","39.219114909","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6465","39.231227603","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6467","39.243520227","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6469","39.255493080","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6472","39.273585545","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6474","39.285727265","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6476","39.298409577","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6478","39.310121052","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6480","39.322069099","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6482","39.334678894","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6484","39.346283208","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6486","39.358652002","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6488","39.370581616","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6491","39.388660045","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6493","39.400819458","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6495","39.413540924","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6497","39.425250324","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6499","39.437128881","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6501","39.449760589","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6503","39.461541102","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6505","39.473436308","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6507","39.485986917","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6510","39.503751477","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6512","39.516337319","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6514","39.528118032","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6516","39.540880535","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6518","39.552641051","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6520","39.564416444","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6522","39.576391903","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6524","39.588893587","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6526","39.600655626","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6529","39.619212759","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6531","39.630958609","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6533","39.643686057","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6535","39.657731796","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6537","39.670424970","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6539","39.679973396","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6541","39.694065875","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6543","39.703542870","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6545","39.718151995","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"6548","39.733845235","192.168.2.2","192.168.1.2","TCP","66","108","55296"
