"No.","Time","Source","Destination","Protocol","Length","Calculated window size","Info"
"303","3.205040","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=386617 Win=185344 Len=0 TSval=552316782 TSecr=457538351"
"305","3.228722","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=389513 Win=185344 Len=0 TSval=552316805 TSecr=457538377"
"307","3.252958","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=392409 Win=185344 Len=0 TSval=552316829 TSecr=457538398"
"309","3.277455","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=395305 Win=185344 Len=0 TSval=552316854 TSecr=457538423"
"311","3.301996","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=398201 Win=185344 Len=0 TSval=552316878 TSecr=457538447"
"313","3.325653","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=401097 Win=185344 Len=0 TSval=552316902 TSecr=457538472"
"315","3.349833","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=403993 Win=185344 Len=0 TSval=552316926 TSecr=457538497"
"317","3.374532","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=406889 Win=185344 Len=0 TSval=552316951 TSecr=457538521"
"319","3.398952","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=409785 Win=185344 Len=0 TSval=552316975 TSecr=457538545"
"321","3.422489","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=412681 Win=185344 Len=0 TSval=552316999 TSecr=457538569"
"323","3.447001","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=415577 Win=185344 Len=0 TSval=552317023 TSecr=457538594"
"325","3.471017","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=418473 Win=185344 Len=0 TSval=552317047 TSecr=457538617"
"327","3.495068","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=421369 Win=185344 Len=0 TSval=552317071 TSecr=457538641"
"329","3.519500","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=424265 Win=185344 Len=0 TSval=552317096 TSecr=457538666"
"331","3.543926","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=427161 Win=185344 Len=0 TSval=552317120 TSecr=457538691"
"333","3.567731","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=430057 Win=185344 Len=0 TSval=552317144 TSecr=457538714"
"335","3.592024","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=432953 Win=185344 Len=0 TSval=552317168 TSecr=457538739"
"337","3.616250","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=435849 Win=185344 Len=0 TSval=552317193 TSecr=457538763"
"339","3.640465","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=438745 Win=185344 Len=0 TSval=552317217 TSecr=457538787"
"341","3.664634","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=441641 Win=185344 Len=0 TSval=552317241 TSecr=457538811"
