"No.","Time","Source","Destination","Protocol","Length","Calculated window size","Info"
"227","2.018143","192.168.2.2","192.168.1.2","TCP","86","180224","[TCP Dup ACK 205#8] 5001  >  47916 [ACK] Seq=1 Ack=209961 Win=180224 Len=0 TSval=550545295 TSecr=455766442 SLE=225889 SRE=251953 SLE=215753 SRE=224441"
"229","2.042368","192.168.2.2","192.168.1.2","TCP","86","179200","5001  >  47916 [ACK] Seq=1 Ack=211409 Win=179200 Len=0 TSval=550545319 TSecr=455766683 SLE=225889 SRE=251953 SLE=215753 SRE=224441"
"231","2.055296","192.168.2.2","192.168.1.2","TCP","86","178176","5001  >  47916 [ACK] Seq=1 Ack=212857 Win=178176 Len=0 TSval=550545332 TSecr=455766695 SLE=225889 SRE=251953 SLE=215753 SRE=224441"
"233","2.067037","192.168.2.2","192.168.1.2","TCP","78","167424","5001  >  47916 [ACK] Seq=1 Ack=224441 Win=167424 Len=0 TSval=550545344 TSecr=455766708 SLE=225889 SRE=251953"
"235","2.091577","192.168.2.2","192.168.1.2","TCP","86","172544","[TCP Window Update] 5001  >  47916 [ACK] Seq=1 Ack=224441 Win=172544 Len=0 TSval=550545368 TSecr=455766708 SLE=253401 SRE=254849 SLE=225889 SRE=251953"
"237","2.102876","192.168.2.2","192.168.1.2","TCP","86","172544","[TCP Dup ACK 233#1] 5001  >  47916 [ACK] Seq=1 Ack=224441 Win=172544 Len=0 TSval=550545379 TSecr=455766708 SLE=253401 SRE=256297 SLE=225889 SRE=251953"
"239","2.115121","192.168.2.2","192.168.1.2","TCP","86","172544","[TCP Dup ACK 233#2] 5001  >  47916 [ACK] Seq=1 Ack=224441 Win=172544 Len=0 TSval=550545392 TSecr=455766708 SLE=253401 SRE=259193 SLE=225889 SRE=251953"
"242","2.139639","192.168.2.2","192.168.1.2","TCP","86","172544","[TCP Dup ACK 233#3] 5001  >  47916 [ACK] Seq=1 Ack=224441 Win=172544 Len=0 TSval=550545416 TSecr=455766708 SLE=253401 SRE=260641 SLE=225889 SRE=251953"
"244","2.151605","192.168.2.2","192.168.1.2","TCP","86","172544","[TCP Dup ACK 233#4] 5001  >  47916 [ACK] Seq=1 Ack=224441 Win=172544 Len=0 TSval=550545428 TSecr=455766708 SLE=253401 SRE=262089 SLE=225889 SRE=251953"
"246","2.164045","192.168.2.2","192.168.1.2","TCP","86","172544","[TCP Dup ACK 233#5] 5001  >  47916 [ACK] Seq=1 Ack=224441 Win=172544 Len=0 TSval=550545441 TSecr=455766708 SLE=253401 SRE=264985 SLE=225889 SRE=251953"
"248","2.187642","192.168.2.2","192.168.1.2","TCP","86","172544","[TCP Dup ACK 233#6] 5001  >  47916 [ACK] Seq=1 Ack=224441 Win=172544 Len=0 TSval=550545464 TSecr=455766708 SLE=253401 SRE=266433 SLE=225889 SRE=251953"
"250","2.200321","192.168.2.2","192.168.1.2","TCP","86","172544","[TCP Dup ACK 233#7] 5001  >  47916 [ACK] Seq=1 Ack=224441 Win=172544 Len=0 TSval=550545477 TSecr=455766708 SLE=253401 SRE=267881 SLE=225889 SRE=251953"
"252","2.211885","192.168.2.2","192.168.1.2","TCP","78","165376","5001  >  47916 [ACK] Seq=1 Ack=251953 Win=165376 Len=0 TSval=550545488 TSecr=455766817 SLE=253401 SRE=267881"
"254","2.224877","192.168.2.2","192.168.1.2","TCP","78","192000","[TCP Window Update] 5001  >  47916 [ACK] Seq=1 Ack=251953 Win=192000 Len=0 TSval=550545501 TSecr=455766817 SLE=253401 SRE=270777"
"256","2.248312","192.168.2.2","192.168.1.2","TCP","78","194560","[TCP Window Update] 5001  >  47916 [ACK] Seq=1 Ack=251953 Win=194560 Len=0 TSval=550545525 TSecr=455766817 SLE=253401 SRE=272225"
"258","2.260759","192.168.2.2","192.168.1.2","TCP","78","197632","[TCP Window Update] 5001  >  47916 [ACK] Seq=1 Ack=251953 Win=197632 Len=0 TSval=550545537 TSecr=455766817 SLE=253401 SRE=273673"
"261","2.272883","192.168.2.2","192.168.1.2","TCP","78","203264","[TCP Window Update] 5001  >  47916 [ACK] Seq=1 Ack=251953 Win=203264 Len=0 TSval=550545549 TSecr=455766817 SLE=253401 SRE=276569"
"263","2.296662","192.168.2.2","192.168.1.2","TCP","78","206336","[TCP Window Update] 5001  >  47916 [ACK] Seq=1 Ack=251953 Win=206336 Len=0 TSval=550545573 TSecr=455766817 SLE=253401 SRE=278017"
