No.,Time,Source,Destination,Protocol,Length,Calculated window size,Info
329,3.519411,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=424265 Win=185344 Len=0 TSval=551776386 TSecr=456997955
331,3.543182,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=427161 Win=185344 Len=0 TSval=551776410 TSecr=456997980
333,3.567502,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=430057 Win=185344 Len=0 TSval=551776434 TSecr=456998004
335,3.591546,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=432953 Win=185344 Len=0 TSval=551776458 TSecr=456998028
337,3.615809,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=435849 Win=185344 Len=0 TSval=551776482 TSecr=456998052
339,3.640086,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=438745 Win=185344 Len=0 TSval=551776506 TSecr=456998076
341,3.664216,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=441641 Win=185344 Len=0 TSval=551776531 TSecr=456998101
343,3.68887,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=444537 Win=185344 Len=0 TSval=551776555 TSecr=456998125
345,3.712651,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=447433 Win=185344 Len=0 TSval=551776579 TSecr=456998149
347,3.749667,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=451777 Win=185344 Len=0 TSval=551776616 TSecr=456998173
350,3.776525,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=454673 Win=185344 Len=0 TSval=551776643 TSecr=456998221
352,3.797654,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=457569 Win=185344 Len=0 TSval=551776664 TSecr=456998246
